car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km
Maruti Ciaz,Maruti,Ciaz,5,35701,Trustmark Dealer,Petrol,Manual,20.73,1373,91.1,5,645000,10.482961988607498
Honda City,Honda,City,5,19000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,820000,9.852246888342531
Datsun RediGO,Datsun,RediGO,4,75000,Dealer,Petrol,Manual,22.7,799,53.0,5,285000,11.225256725762893
Jeep Compass,Jeep,Compass,3,9800,Dealer,Petrol,Manual,16.0,1368,160.0,5,1325000,9.19023970026918
Maruti Wagon R,Maruti,Wagon R,4,37000,Dealer,CNG,Manual,26.6,998,58.16,5,415000,10.518700218288165
Maruti Swift Dzire,Maruti,Swift Dzire,7,82500,Individual,Diesel,Manual,23.4,1248,74.0,5,425000,11.320565693461432
Maruti Ciaz,Maruti,Ciaz,5,33582,Dealer,Petrol,Automatic,19.12,1373,91.1,5,740000,10.421775265533249
Skoda Octavia,Skoda,Octavia,6,41000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1110000,10.62135173563291
Maruti Ertiga,Maruti,Ertiga,4,24000,Dealer,Petrol,Manual,19.01,1462,103.26,7,825000,10.085850775128717
Tata Nexon,Tata,Nexon,3,60000,Individual,Diesel,Manual,21.5,1497,108.5,5,725000,11.002116507732017
Honda City,Honda,City,6,29675,Dealer,Petrol,Automatic,18.0,1497,117.3,5,795000,10.298093917309416
Maruti Celerio,Maruti,Celerio,5,14286,Dealer,Petrol,Manual,23.1,998,67.04,5,395000,9.567105311865157
Hyundai i20,Hyundai,i20,3,40000,Dealer,Diesel,Manual,21.9,1396,88.76,5,739000,10.596659732783579
Maruti Swift Dzire,Maruti,Swift Dzire,8,40000,Individual,Petrol,Manual,19.1,1197,85.8,5,400000,10.596659732783579
Maruti Swift,Maruti,Swift,10,53000,Dealer,Diesel,Manual,22.9,1248,74.0,5,395000,10.87806606028079
Maruti Alto,Maruti,Alto,3,23150,Dealer,Petrol,Automatic,23.95,998,67.1,5,394000,10.049793255125712
Mahindra Marazzo,Mahindra,Marazzo,3,15001,Dealer,Diesel,Manual,17.3,1497,121.0,7,1375000,9.615938804529582
Toyota Innova,Toyota,Innova,6,63000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1200000,11.050905878263567
Tata Tiago,Tata,Tiago,3,32400,Dealer,Petrol,Automatic,23.84,1199,83.83,5,500000,10.385944565501662
Maruti Swift,Maruti,Swift,5,61000,Dealer,Diesel,Manual,28.4,1248,74.0,5,590000,11.0186455364637
Maruti Eeco,Maruti,Eeco,7,41600,Dealer,Petrol,Manual,15.37,1196,73.0,7,321000,10.635879484421974
Maruti Wagon R,Maruti,Wagon R,11,48300,Individual,Petrol,Manual,18.9,998,67.1,5,240000,10.785207543360087
Maruti Swift Dzire,Maruti,Swift Dzire,2,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,745000,8.517393171418904
Toyota Innova,Toyota,Innova,8,105487,Dealer,Diesel,Manual,12.99,2494,100.0,8,835000,11.56635248135308
Maruti Swift,Maruti,Swift,6,18056,Dealer,Petrol,Manual,20.4,1197,83.11,5,460000,9.801288700215881
Toyota Innova,Toyota,Innova,12,200000,Individual,Diesel,Manual,12.8,2494,102.0,7,480000,12.206077645517674
Volkswagen Polo,Volkswagen,Polo,7,73000,Dealer,Petrol,Manual,16.47,1198,74.0,5,445000,11.19822841866684
Mahindra Bolero,Mahindra,Bolero,13,15000,Individual,Diesel,Manual,13.6,2523,63.0,7,250000,9.61587214452889
Tata Hexa,Tata,Hexa,3,40000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1400000,10.596659732783579
Hyundai i20,Hyundai,i20,8,37900,Dealer,Diesel,Manual,21.9,1396,88.8,5,435000,10.542732775946709
Maruti Baleno,Maruti,Baleno,5,14550,Dealer,Petrol,Manual,21.4,1197,83.1,5,559000,9.585414998760278
Maruti Ertiga,Maruti,Ertiga,5,41000,Individual,CNG,Manual,17.5,1373,80.46,7,780000,10.62135173563291
Maruti Ertiga,Maruti,Ertiga,6,78286,Dealer,CNG,Manual,22.8,1373,80.9,7,650000,11.268136840097641
Hyundai Verna,Hyundai,Verna,3,16443,Dealer,Petrol,Manual,19.1,1368,98.6,5,770000,9.70771594801777
Honda City,Honda,City,2,10000,Individual,Petrol,Automatic,18.0,1497,117.6,5,1150000,9.210440366976517
Maruti Wagon R,Maruti,Wagon R,8,39757,Dealer,Petrol,Manual,20.51,998,67.04,5,298000,10.590566357694467
Maruti Vitara,Maruti,Vitara,3,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,1025000,11.0186455364637
Mahindra XUV500,Mahindra,XUV500,7,85000,Dealer,Diesel,Manual,15.1,2179,140.0,7,850000,11.350418300109132
Maruti Swift Dzire,Maruti,Swift Dzire,6,50000,Individual,Petrol,Manual,17.5,1298,85.8,5,460000,10.819798284210286
Maruti Eeco,Maruti,Eeco,8,39600,Dealer,Petrol,Manual,15.37,1196,73.0,5,300000,10.586609649448985
Hyundai Santro,Hyundai,Santro,11,60000,Individual,Petrol,Manual,17.92,1086,62.1,5,160000,11.002116507732017
Maruti Wagon R,Maruti,Wagon R,6,52606,Dealer,Petrol,Manual,18.9,998,67.1,5,370000,10.870604469719373
Audi A4,Audi,A4,9,68370,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1345000,11.13270403709896
Honda City,Honda,City,6,70000,Individual,Diesel,Manual,26.0,1498,98.6,5,655000,11.156264806643742
Mahindra KUV,Mahindra,KUV,5,30000,Individual,Diesel,Manual,25.32,1198,77.0,6,475000,10.308985993422082
Hyundai Grand,Hyundai,Grand,6,80000,Individual,Diesel,Manual,24.0,1120,70.0,5,415000,11.289794413577894
Ford Figo,Ford,Figo,10,73320,Dealer,Diesel,Manual,20.0,1399,68.0,5,275000,11.20260234070406
Toyota Innova,Toyota,Innova,15,146000,Dealer,Diesel,Manual,12.8,2494,102.0,7,350000,11.891368749982085
Maruti Ertiga,Maruti,Ertiga,5,80000,Individual,Diesel,Manual,24.52,1248,88.5,7,800000,11.289794413577894
Maruti Swift,Maruti,Swift,9,70000,Dealer,Diesel,Manual,22.9,1248,74.0,5,411000,11.156264806643742
Maruti Ciaz,Maruti,Ciaz,7,73000,Individual,Diesel,Manual,26.21,1248,88.5,5,545000,11.19822841866684
Hyundai i20,Hyundai,i20,5,50000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000,10.819798284210286
Maruti Alto,Maruti,Alto,14,17000,Dealer,Petrol,Manual,19.7,796,46.3,5,145000,9.741027444837728
Hyundai Verna,Hyundai,Verna,10,50000,Individual,Diesel,Manual,16.2,1493,110.0,5,325000,10.819798284210286
Maruti Swift,Maruti,Swift,7,77000,Dealer,Diesel,Manual,25.2,1248,74.0,5,525000,11.251573687764477
Hyundai i10,Hyundai,i10,8,13450,Dealer,Petrol,Manual,19.81,1086,68.05,5,290000,9.506808731708581
Honda WR-V,Honda,WR-V,2,23000,Individual,Diesel,Manual,25.5,1498,98.6,5,1000000,10.043292972227004
Volkswagen Vento,Volkswagen,Vento,7,95000,Dealer,Diesel,Manual,20.54,1598,103.6,5,525000,11.461642696843066
Hyundai i20,Hyundai,i20,8,55713,Dealer,Petrol,Manual,17.0,1197,80.0,5,350000,10.927986740832239
Maruti Alto,Maruti,Alto,10,49100,Dealer,Petrol,Manual,19.7,796,46.3,5,155000,10.801634680173994
Hyundai Grand,Hyundai,Grand,4,18500,Dealer,Petrol,Automatic,18.9,1197,81.86,5,635000,9.825580063659602
Maruti Vitara,Maruti,Vitara,5,51000,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000,10.839600519357369
Maruti Swift Dzire,Maruti,Swift Dzire,2,20000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,855000,9.90353755128617
Honda Jazz,Honda,Jazz,5,48000,Dealer,Diesel,Manual,27.3,1498,98.6,5,550000,10.778977123006351
Skoda Rapid,Skoda,Rapid,7,71000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,550000,11.170449240431308
Maruti Eeco,Maruti,Eeco,2,34197,Dealer,Petrol,Manual,16.11,1196,72.42,5,465000,10.439922441808537
Hyundai i20,Hyundai,i20,5,27000,Dealer,Petrol,Manual,17.0,1197,80.0,5,580000,10.203629181337648
Hyundai i20,Hyundai,i20,5,50000,Dealer,Petrol,Manual,17.0,1197,80.0,5,550000,10.819798284210286
Skoda Superb,Skoda,Superb,8,49944,Dealer,Petrol,Manual,13.14,1798,160.0,5,470000,10.81867767896625
Maruti Swift Dzire,Maruti,Swift Dzire,6,12000,Individual,Petrol,Manual,19.1,1197,85.8,5,650000,9.392745258631441
Datsun GO,Datsun,GO,5,30000,Individual,Petrol,Manual,19.44,1198,67.0,7,300000,10.308985993422082
Maruti Baleno,Maruti,Baleno,5,60000,Individual,Petrol,Automatic,21.4,1197,83.1,5,600000,11.002116507732017
Maruti Ertiga,Maruti,Ertiga,4,35000,Individual,Diesel,Manual,24.52,1248,88.5,7,950000,10.463131911491967
Hyundai i10,Hyundai,i10,6,12450,Dealer,Petrol,Manual,20.36,1197,78.9,5,395000,9.429556219952412
Hyundai Grand,Hyundai,Grand,4,7500,Dealer,Petrol,Manual,18.9,1197,81.86,5,495000,8.922791623969637
Maruti Wagon R,Maruti,Wagon R,5,15680,Dealer,Petrol,Automatic,20.51,998,67.04,5,451000,9.660205067381032
Ford Ecosport,Ford,Ecosport,3,15000,Individual,Petrol,Manual,17.0,1497,121.36,5,900000,9.61587214452889
Maruti Swift Dzire,Maruti,Swift Dzire,8,208000,Individual,Diesel,Manual,23.4,1248,74.0,5,360000,12.245298166364206
Hyundai Grand,Hyundai,Grand,4,15000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,550000,9.61587214452889
Hyundai Verna,Hyundai,Verna,8,58000,Dealer,Diesel,Manual,22.32,1582,126.3,5,515000,10.968215530759236
Maruti Swift Dzire,Maruti,Swift Dzire,7,70310,Dealer,Diesel,Manual,23.4,1248,74.0,5,575000,11.160683537819985
Maruti Eeco,Maruti,Eeco,6,61000,Dealer,CNG,Manual,20.88,1196,61.7,5,390000,11.0186455364637
Volkswagen Polo,Volkswagen,Polo,4,44000,Dealer,Diesel,Manual,20.14,1498,88.0,5,675000,10.691967639914864
Maruti Vitara,Maruti,Vitara,3,17000,Dealer,Diesel,Manual,24.3,1248,88.5,5,895000,9.741027444837728
Maruti Wagon R,Maruti,Wagon R,10,29000,Dealer,Petrol,Manual,21.79,998,67.05,5,260000,10.275085591132715
Toyota Innova,Toyota,Innova,7,69000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1099000,11.141876276228
Maruti Wagon R,Maruti,Wagon R,5,36100,Dealer,CNG,Manual,26.6,998,58.16,5,414000,10.494075844768336
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Dealer,Diesel,Manual,19.3,1248,73.9,5,730000,10.819798284210286
Ford Figo,Ford,Figo,11,114231,Dealer,Petrol,Manual,15.6,1196,70.0,5,249000,11.64598674711013
Maruti Ciaz,Maruti,Ciaz,4,44046,Dealer,Diesel,Manual,28.09,1248,88.5,5,800000,10.693012524618325
Maruti Ertiga,Maruti,Ertiga,7,72264,Dealer,CNG,Manual,22.8,1373,80.9,7,600000,11.188095196882943
Renault KWID,Renault,KWID,4,15000,Dealer,Petrol,Manual,23.01,999,67.0,5,330000,9.61587214452889
Hyundai Verna,Hyundai,Verna,9,72000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,521000,11.184435286790631
Maruti Vitara,Maruti,Vitara,3,36000,Dealer,Diesel,Manual,24.3,1248,88.5,5,800000,10.491301994830229
BMW 5,BMW,5,10,67512,Dealer,Diesel,Automatic,18.48,1995,177.0,5,1250000,11.120075450909642
Skoda Rapid,Skoda,Rapid,4,19000,Dealer,Petrol,Manual,15.0,1598,103.6,5,725000,9.852246888342531
Volkswagen Polo,Volkswagen,Polo,3,17000,Dealer,Petrol,Manual,18.78,999,75.0,5,635000,9.741027444837728
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,7,54000,Dealer,Diesel,Automatic,10.0,2148,170.0,5,1475000,10.896757843893464
Mahindra Thar,Mahindra,Thar,8,60000,Individual,Diesel,Manual,16.55,2498,105.0,7,500000,11.002116507732017
Honda Jazz,Honda,Jazz,4,20000,Dealer,Petrol,Automatic,19.0,1199,88.7,5,695000,9.90353755128617
Honda City,Honda,City,10,60000,Dealer,Petrol,Manual,17.0,1497,118.0,5,365000,11.002116507732017
Renault KWID,Renault,KWID,3,50000,Individual,Petrol,Manual,25.17,799,53.3,5,350000,10.819798284210286
Maruti Swift,Maruti,Swift,4,64874,Dealer,Diesel,Manual,25.2,1248,74.0,5,635000,11.08021762046819
Maruti Ertiga,Maruti,Ertiga,5,19000,Individual,Petrol,Manual,17.5,1373,91.1,7,750000,9.852246888342531
Renault KWID,Renault,KWID,3,45000,Individual,Petrol,Manual,25.17,799,53.3,5,350000,10.714439990727769
Honda City,Honda,City,7,70000,Individual,Diesel,Manual,26.0,1498,98.6,5,600000,11.156264806643742
Hyundai i20,Hyundai,i20,5,64000,Dealer,Diesel,Manual,21.19,1396,88.73,5,695000,11.06665398721974
Volkswagen Polo,Volkswagen,Polo,8,55322,Dealer,Petrol,Manual,16.47,1198,74.0,5,421000,10.92094401424323
Maruti Swift Dzire,Maruti,Swift Dzire,3,19000,Dealer,Petrol,Manual,21.21,1197,81.8,5,741000,9.852246888342531
Skoda Rapid,Skoda,Rapid,6,47000,Dealer,Petrol,Manual,15.0,1598,103.5,5,485000,10.757924157061597
Honda City,Honda,City,14,77433,Dealer,Petrol,Manual,12.8,1493,100.0,5,220000,11.257181239609936
Hyundai i20,Hyundai,i20,3,16285,Dealer,Petrol,Manual,18.6,1197,81.83,5,675000,9.698061122027077
Tata Safari,Tata,Safari,9,110000,Individual,Diesel,Manual,13.93,2179,138.03,7,290000,11.608244735642321
Ford Ecosport,Ford,Ecosport,7,72569,Dealer,Diesel,Manual,22.7,1498,89.84,5,580000,11.192306892272182
Maruti Ertiga,Maruti,Ertiga,7,55000,Dealer,Diesel,Manual,20.77,1248,88.76,7,500000,10.915106645867503
Maruti Ciaz,Maruti,Ciaz,3,35000,Individual,Petrol,Manual,20.73,1373,91.1,5,800000,10.463131911491967
Renault KWID,Renault,KWID,4,20000,Dealer,Petrol,Manual,25.17,799,53.3,5,375000,9.90353755128617
Hyundai i20,Hyundai,i20,4,43000,Dealer,Petrol,Manual,18.6,1197,81.83,5,600000,10.668978650219241
Maruti Swift,Maruti,Swift,5,40000,Individual,Diesel,Manual,25.2,1248,74.0,5,500000,10.596659732783579
Volkswagen Vento,Volkswagen,Vento,10,70000,Dealer,Diesel,Manual,20.54,1598,103.6,5,349000,11.156264806643742
Datsun GO,Datsun,GO,4,40000,Individual,Petrol,Manual,19.44,1198,67.0,7,421000,10.596659732783579
Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,23.95,998,67.1,5,350000,10.308985993422082
Skoda Superb,Skoda,Superb,6,68000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,1275000,11.127277689932466
Honda Amaze,Honda,Amaze,6,47745,Dealer,Diesel,Manual,27.4,1498,98.63,5,450000,10.773650572766497
Maruti Eeco,Maruti,Eeco,4,76000,Dealer,CNG,Manual,21.94,1196,61.7,5,395000,11.23850177707664
Hyundai i10,Hyundai,i10,10,76000,Individual,Petrol,Manual,19.81,1086,68.05,5,270000,11.23850177707664
Tata Tiago,Tata,Tiago,3,36313,Dealer,Petrol,Manual,23.84,1199,84.0,5,441000,10.499958620830613
Maruti Swift Dzire,Maruti,Swift Dzire,9,56200,Dealer,Diesel,Manual,23.4,1248,74.0,5,485000,10.936689829317784
Maruti Swift Dzire,Maruti,Swift Dzire,7,89000,Dealer,Diesel,Manual,19.3,1248,73.9,5,565000,11.39640288460621
Maruti Swift,Maruti,Swift,15,127000,Dealer,Petrol,Manual,16.1,1197,85.0,5,145000,11.751950239425476
Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,Diesel,Manual,24.52,1248,88.5,7,925000,10.799595985047786
Maruti Wagon R,Maruti,Wagon R,7,35000,Individual,Petrol,Manual,20.51,998,67.04,5,370000,10.463131911491967
Maruti Swift,Maruti,Swift,6,50000,Individual,Petrol,Manual,20.4,1197,83.11,5,425000,10.819798284210286
Maruti Swift Dzire,Maruti,Swift Dzire,3,40000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,825000,10.596659732783579
Maruti Alto,Maruti,Alto,7,48828,Dealer,Petrol,Manual,22.74,796,47.3,5,275000,10.796079677632406
Maruti Swift,Maruti,Swift,7,87600,Dealer,Diesel,Manual,25.2,1248,74.0,5,465000,11.38054769238444
Ford Figo,Ford,Figo,11,35000,Individual,Petrol,Manual,15.6,1196,70.0,5,275000,10.463131911491967
Hyundai Verna,Hyundai,Verna,9,100000,Individual,Diesel,Manual,23.5,1396,88.7,5,485000,11.51293546492023
Renault KWID,Renault,KWID,2,27000,Individual,Petrol,Automatic,24.04,999,67.0,5,460000,10.203629181337648
Datsun GO,Datsun,GO,6,20000,Individual,Petrol,Manual,20.63,1198,67.06,5,250000,9.90353755128617
Maruti Wagon R,Maruti,Wagon R,7,56795,Dealer,CNG,Manual,26.2,998,58.2,5,340000,10.947221179694248
Mahindra Bolero,Mahindra,Bolero,1,10000,Individual,Diesel,Manual,21.0,1498,74.96,7,600000,9.210440366976517
Maruti Vitara,Maruti,Vitara,4,62428,Dealer,Diesel,Manual,24.3,1248,88.5,5,900000,11.041785189987408
Mahindra Scorpio,Mahindra,Scorpio,13,71000,Dealer,Diesel,Manual,10.5,2609,120.0,7,390000,11.170449240431308
Honda City,Honda,City,7,45000,Dealer,Diesel,Manual,26.0,1498,98.6,5,675000,10.714439990727769
Mahindra XUV500,Mahindra,XUV500,9,82000,Dealer,Diesel,Manual,16.0,2179,140.0,7,690000,11.314486721293981
Tata Tiago,Tata,Tiago,4,32000,Dealer,Petrol,Manual,23.84,1199,84.0,5,465000,10.373522431293592
Hyundai i20,Hyundai,i20,4,40000,Individual,Petrol,Manual,18.6,1197,81.83,5,630000,10.596659732783579
Maruti Alto,Maruti,Alto,13,60000,Individual,Petrol,Manual,19.7,796,46.3,5,150000,11.002116507732017
Maruti Swift,Maruti,Swift,6,18914,Dealer,Petrol,Manual,20.4,1197,81.8,5,500000,9.84771053706713
Volkswagen Polo,Volkswagen,Polo,8,49000,Dealer,Diesel,Manual,22.07,1199,73.9,5,380000,10.799595985047786
Honda Amaze,Honda,Amaze,3,41000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,575000,10.62135173563291
Skoda Rapid,Skoda,Rapid,5,74601,Dealer,Diesel,Manual,21.13,1498,108.6,5,611000,11.219922595483954
Honda Amaze,Honda,Amaze,6,148000,Individual,Diesel,Manual,25.8,1498,98.6,5,501000,11.904974309480183
Hyundai Verna,Hyundai,Verna,5,61000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,760000,11.0186455364637
Maruti Swift Dzire,Maruti,Swift Dzire,11,50000,Individual,Diesel,Manual,19.3,1248,73.9,5,300000,10.819798284210286
Renault KWID,Renault,KWID,6,60000,Dealer,Petrol,Manual,23.01,999,67.0,5,315000,11.002116507732017
Tata Safari,Tata,Safari,7,80000,Individual,Diesel,Manual,14.0,2179,138.1,7,600000,11.289794413577894
Maruti Celerio,Maruti,Celerio,5,36836,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,10.514258053828623
Hyundai Verna,Hyundai,Verna,5,7000,Dealer,Petrol,Manual,17.7,1497,113.42,5,665000,8.853808274977197
Hyundai i10,Hyundai,i10,10,60000,Individual,Petrol,Manual,20.36,1197,78.9,5,200000,11.002116507732017
Maruti Swift,Maruti,Swift,3,35000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,770000,10.463131911491967
Maruti Alto,Maruti,Alto,10,20000,Individual,Petrol,Manual,19.7,796,46.3,5,170000,9.90353755128617
Maruti Alto,Maruti,Alto,9,33700,Dealer,Petrol,Manual,20.92,998,67.1,5,200000,10.425282789490705
Hyundai i20,Hyundai,i20,12,96000,Dealer,Petrol,Manual,17.0,1197,80.0,5,275000,11.472113887062386
Maruti Baleno,Maruti,Baleno,3,4933,Dealer,Petrol,Manual,21.4,1197,83.1,5,710000,8.503905297089302
Hyundai Elantra,Hyundai,Elantra,6,83000,Dealer,Diesel,Automatic,18.23,1582,126.2,5,841000,11.326607934898927
Mahindra KUV,Mahindra,KUV,5,87000,Dealer,Diesel,Manual,25.32,1198,77.0,6,450000,11.373674891823535
Hyundai i20,Hyundai,i20,8,75518,Dealer,Petrol,Manual,18.5,1197,82.9,5,390000,11.232139559206288
Maruti Baleno,Maruti,Baleno,4,13355,Dealer,Petrol,Manual,21.4,1197,83.1,5,565000,9.499721001063545
Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Petrol,Manual,20.73,1373,91.1,5,575000,10.799595985047786
Honda Jazz,Honda,Jazz,4,26000,Individual,Petrol,Manual,18.7,1199,88.7,5,700000,10.165890277802454
Ford Ecosport,Ford,Ecosport,2,10000,Individual,Petrol,Automatic,14.8,1497,121.36,5,950000,9.210440366976517
Maruti Wagon R,Maruti,Wagon R,3,27000,Individual,Petrol,Automatic,20.51,998,67.0,5,550000,10.203629181337648
Maruti Ignis,Maruti,Ignis,4,30000,Individual,Petrol,Manual,20.89,1197,81.8,5,415000,10.308985993422082
Skoda Rapid,Skoda,Rapid,6,55300,Dealer,Diesel,Automatic,21.66,1498,103.52,5,650000,10.920546270529568
Maruti Ertiga,Maruti,Ertiga,4,23000,Dealer,Diesel,Manual,25.47,1248,88.5,7,899000,10.043292972227004
Maruti Wagon R,Maruti,Wagon R,4,25000,Dealer,Petrol,Automatic,21.79,998,67.05,5,425000,10.12667110305036
Maruti Baleno,Maruti,Baleno,5,15068,Dealer,Petrol,Manual,21.4,1197,83.1,5,560000,9.620394932418154
Hyundai i10,Hyundai,i10,9,69000,Dealer,LPG,Manual,19.0,1086,68.1,5,295000,11.141876276228
Hyundai Verna,Hyundai,Verna,8,97000,Dealer,Petrol,Manual,17.01,1591,121.3,5,510000,11.48247656671073
Volkswagen Polo,Volkswagen,Polo,8,44900,Dealer,Petrol,Automatic,17.2,1197,103.6,5,495000,10.712215345197256
Hyundai i10,Hyundai,i10,8,40000,Individual,Petrol,Manual,19.81,1086,68.05,5,295000,10.596659732783579
Hyundai Santro,Hyundai,Santro,3,4075,Dealer,Petrol,Automatic,20.3,1086,68.07,5,550000,8.312871394342615
Maruti Ignis,Maruti,Ignis,3,10415,Dealer,Petrol,Manual,20.89,1197,81.8,5,491000,9.251098364448351
Hyundai Grand,Hyundai,Grand,5,28854,Dealer,Petrol,Manual,18.9,1197,82.0,5,535000,10.270038567145066
Maruti Swift Dzire,Maruti,Swift Dzire,4,25000,Individual,Diesel,Manual,28.4,1248,74.02,5,754000,10.12667110305036
Maruti Wagon R,Maruti,Wagon R,12,27000,Dealer,Petrol,Manual,18.9,998,67.1,5,185000,10.203629181337648
Maruti Ertiga,Maruti,Ertiga,3,74000,Individual,Diesel,Manual,24.2,1498,93.87,7,964000,11.211833885608513
Hyundai i20,Hyundai,i20,8,76000,Dealer,Diesel,Manual,21.9,1396,88.76,5,375000,11.23850177707664
Maruti Alto,Maruti,Alto,3,23493,Dealer,Petrol,Manual,24.7,796,47.3,5,319000,10.064500348383831
Volkswagen Vento,Volkswagen,Vento,5,37900,Dealer,Petrol,Automatic,18.19,1197,103.2,5,749000,10.542732775946709
Volkswagen Vento,Volkswagen,Vento,9,47123,Dealer,Petrol,Manual,15.04,1598,103.6,5,311000,10.76053770436601
Renault KWID,Renault,KWID,4,29000,Dealer,Petrol,Automatic,24.04,999,67.0,5,400000,10.275085591132715
Honda Jazz,Honda,Jazz,4,14000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,680000,9.546884034617925
Mahindra XUV500,Mahindra,XUV500,4,35000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1395000,10.463131911491967
Hyundai i20,Hyundai,i20,11,69000,Dealer,Petrol,Manual,18.5,1197,80.0,5,245000,11.141876276228
Mahindra Scorpio,Mahindra,Scorpio,12,80000,Dealer,Diesel,Manual,12.05,2179,120.0,8,400000,11.289794413577894
Mahindra Scorpio,Mahindra,Scorpio,9,65253,Dealer,Diesel,Manual,12.05,2179,120.0,8,448000,11.086042625988
Skoda Rapid,Skoda,Rapid,5,78010,Dealer,Diesel,Automatic,21.66,1498,103.52,5,660000,11.264605121369573
Hyundai Grand,Hyundai,Grand,4,17500,Individual,Petrol,Manual,18.9,1197,81.86,5,500000,9.770013301136158
Renault KWID,Renault,KWID,5,21000,Dealer,Petrol,Manual,22.3,799,53.26,5,300000,9.952325334619427
Maruti Wagon R,Maruti,Wagon R,6,28000,Dealer,Petrol,Manual,18.9,998,67.1,5,390000,10.239995502805316
Hyundai Verna,Hyundai,Verna,8,70000,Dealer,Diesel,Automatic,22.32,1582,126.3,5,480000,11.156264806643742
Datsun RediGO,Datsun,RediGO,3,3200,Dealer,Petrol,Automatic,23.0,999,67.0,5,346000,8.071218539969863
Maruti Ertiga,Maruti,Ertiga,6,56400,Individual,CNG,Manual,22.8,1373,80.9,7,678000,10.94024216782542
Honda Amaze,Honda,Amaze,6,190000,Individual,Diesel,Manual,25.8,1498,98.6,5,295000,12.154784614286667
Tata Safari,Tata,Safari,4,100000,Individual,Diesel,Manual,14.1,2179,153.86,7,900000,11.51293546492023
Honda City,Honda,City,6,24000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,825000,10.085850775128717
Maruti Ertiga,Maruti,Ertiga,5,76000,Dealer,Diesel,Manual,24.52,1248,88.5,7,825000,11.23850177707664
Mahindra Bolero,Mahindra,Bolero,4,70000,Individual,Diesel,Manual,16.5,1493,70.0,7,700000,11.156264806643742
Hyundai i20,Hyundai,i20,6,112300,Individual,Petrol,Manual,18.6,1197,81.83,5,535000,11.62893804540639
Skoda Rapid,Skoda,Rapid,7,66000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,580000,11.097425172408931
Hyundai Grand,Hyundai,Grand,8,61000,Dealer,Diesel,Manual,24.0,1120,70.0,5,425000,11.0186455364637
Mahindra Scorpio,Mahindra,Scorpio,15,120000,Individual,Diesel,Manual,12.7,2609,116.6,8,300000,11.695255355062795
Maruti Celerio,Maruti,Celerio,3,28314,Dealer,Petrol,Manual,23.1,998,67.04,5,490000,10.251146978547906
Hyundai i20,Hyundai,i20,11,23000,Dealer,Petrol,Manual,17.0,1197,80.0,5,275000,10.043292972227004
