car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,price_per_km,log_km,engine_per_seat
Toyota Innova,Toyota,Innova,9,93000,Dealer,Diesel,Manual,12.99,2494,100.0,8,729000,13.499430382731967,7.838709677419355,11.440365524765756,311.75
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Automatic,17.03,1373,91.1,7,780000,13.567050480716235,19.5,10.596659732783579,196.14285714285714
Hyundai i20,Hyundai,i20,9,134000,Individual,Diesel,Manual,23.0,1396,90.0,5,450000,13.017005083966255,3.3582089552238807,11.80560254159177,279.2
Renault KWID,Renault,KWID,3,25000,Individual,Petrol,Manual,25.17,799,53.3,5,330000,12.706850963741102,13.2,10.12667110305036,159.8
Maruti Baleno,Maruti,Baleno,5,30000,Individual,Diesel,Manual,27.39,1248,74.0,5,700000,13.45883704259595,23.333333333333332,10.308985993422082,249.6
Datsun GO,Datsun,GO,5,29500,Individual,Petrol,Manual,20.63,1198,67.0,5,310000,12.644330802262578,10.508474576271187,10.292179440058462,239.6
Maruti Ertiga,Maruti,Ertiga,4,77900,Dealer,Diesel,Manual,24.2,1498,93.87,7,875000,13.681980308196241,11.232349165596919,11.263194068746921,214.0
Hyundai Grand,Hyundai,Grand,8,43000,Individual,Petrol,Manual,18.9,1197,82.0,5,355000,12.779875885354993,8.255813953488373,10.668978650219241,239.4
Hyundai i20,Hyundai,i20,5,18000,Dealer,Petrol,Manual,18.6,1197,81.83,5,630000,13.353476685668044,35.0,9.798182590890704,239.4
Volkswagen Polo,Volkswagen,Polo,10,105000,Dealer,Diesel,Manual,22.07,1199,73.9,5,315000,12.660331092405906,3.0,11.561725152903833,239.8
Maruti Swift Dzire,Maruti,Swift Dzire,7,70000,Individual,Petrol,Manual,19.1,1197,85.8,5,425000,12.959846800844963,6.071428571428571,11.156264806643742,239.4
Renault KWID,Renault,KWID,2,40000,Individual,Petrol,Manual,25.17,799,53.3,5,325000,12.691583538230217,8.125,10.596659732783579,159.8
Renault KWID,Renault,KWID,5,40000,Individual,Petrol,Manual,25.17,799,53.3,5,220000,12.301387370778713,5.5,10.596659732783579,159.8
Maruti Wagon R,Maruti,Wagon R,5,42000,Dealer,Petrol,Automatic,20.51,998,67.0,5,445000,13.005831808336863,10.595238095238095,10.645448706505872,199.6
Renault Duster,Renault,Duster,4,80000,Individual,Diesel,Manual,19.87,1461,83.8,5,525000,13.171155446333852,6.5625,11.289794413577894,292.2
Skoda Octavia,Skoda,Octavia,7,80000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1125000,13.933294482509151,14.0625,11.289794413577894,393.6
Hyundai Creta,Hyundai,Creta,6,73000,Dealer,Petrol,Manual,15.29,1591,121.3,5,790000,13.579789490265188,10.821917808219178,11.19822841866684,318.2
Hyundai Grand,Hyundai,Grand,5,5301,Trustmark Dealer,Petrol,Automatic,18.9,1197,82.0,5,585000,13.279368835614243,110.35653650254669,8.57583938684897,239.4
Toyota Innova,Toyota,Innova,7,110000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1045000,13.85952840031839,9.5,11.608244735642321,311.75
Tata Tigor,Tata,Tigor,3,90000,Individual,Petrol,Manual,20.3,1199,84.0,5,400000,12.899222326086994,4.444444444444445,11.407576060361786,239.8
Mahindra XUV300,Mahindra,XUV300,2,4000,Individual,Petrol,Manual,17.0,1197,108.6,5,890000,13.698977865303197,222.5,8.294299608857235,239.4
Volkswagen Polo,Volkswagen,Polo,6,61500,Dealer,Diesel,Manual,20.14,1498,88.8,5,475000,13.07107218827772,7.723577235772358,11.026808713825016,299.6
Tata Tiago,Tata,Tiago,3,30000,Individual,Petrol,Manual,23.84,1199,84.0,5,450000,13.017005083966255,15.0,10.308985993422082,239.8
Maruti Celerio,Maruti,Celerio,6,36000,Dealer,Petrol,Automatic,23.1,998,67.04,5,430000,12.971542813248437,11.944444444444445,10.491301994830229,199.6
Honda Jazz,Honda,Jazz,5,22000,Dealer,Petrol,Manual,18.7,1199,88.7,5,575000,13.26212705890841,26.136363636363637,9.99884318585288,239.8
Hyundai Elantra,Hyundai,Elantra,4,53958,Dealer,Diesel,Automatic,18.23,1582,126.2,5,1370000,14.130322027731049,25.39011824011268,10.89597977790386,316.4
Maruti Alto,Maruti,Alto,15,83000,Dealer,Petrol,Manual,19.7,796,46.3,5,95000,11.461642696843066,1.144578313253012,11.326607934898927,159.2
Toyota Innova,Toyota,Innova,14,315000,Individual,Diesel,Manual,12.8,2494,102.0,8,500000,13.122365377402328,1.5873015873015872,12.660331092405906,311.75
Ford Figo,Ford,Figo,10,113000,Dealer,Diesel,Manual,20.0,1399,68.0,5,290000,12.577639650232573,2.566371681415929,11.635151947212842,279.8
Maruti Ciaz,Maruti,Ciaz,3,40000,Individual,Petrol,Manual,21.56,1462,103.25,5,850000,13.652992804936396,21.25,10.596659732783579,292.4
Skoda Rapid,Skoda,Rapid,3,31000,Dealer,Petrol,Automatic,14.3,1598,103.52,5,760000,13.541075028051122,24.516129032258064,10.34177474101152,319.6
Volkswagen Polo,Volkswagen,Polo,9,90100,Dealer,Diesel,Manual,22.07,1199,73.9,5,375000,12.834683971615659,4.16204217536071,11.408686542313973,239.8
Maruti Swift,Maruti,Swift,3,47000,Dealer,Diesel,Manual,28.4,1248,74.0,5,800000,13.592368256649284,17.02127659574468,10.757924157061597,249.6
Honda City,Honda,City,6,56000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,771000,13.555444949561487,13.767857142857142,10.933124826700707,299.4
Mahindra Scorpio,Mahindra,Scorpio,7,51000,Dealer,Diesel,Manual,15.4,2179,120.0,7,925000,13.73755009757506,18.137254901960784,10.839600519357369,311.2857142857143
Ford Ecosport,Ford,Ecosport,6,75911,Dealer,Diesel,Manual,22.7,1498,89.84,5,690000,13.444448325847754,9.089591758770139,11.237330053653594,299.6
Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Dealer,Diesel,Manual,19.3,1248,73.9,5,570000,13.25339339419516,8.142857142857142,11.156264806643742,249.6
Hyundai i10,Hyundai,i10,8,38100,Dealer,Petrol,Manual,20.36,1197,78.9,5,340000,12.73670383776449,8.923884514435695,10.547995807489514,239.4
Hyundai i20,Hyundai,i20,8,35000,Dealer,Petrol,Manual,18.6,1197,81.83,5,418000,12.94323910384853,11.942857142857143,10.463131911491967,239.4
Honda WR-V,Honda,WR-V,3,30892,Dealer,Diesel,Manual,25.5,1498,98.6,5,975000,13.790193775620484,31.561569338340025,10.338284900005577,299.6
Maruti Baleno,Maruti,Baleno,3,80000,Individual,Diesel,Manual,27.39,1248,74.0,5,700000,13.45883704259595,8.75,11.289794413577894,249.6
Tata Tigor,Tata,Tigor,3,26000,Individual,Diesel,Manual,24.7,1047,69.0,5,680000,13.429849547739444,26.153846153846153,10.165890277802454,209.4
Maruti Alto,Maruti,Alto,5,47233,Dealer,Petrol,Automatic,23.95,998,67.1,5,300000,12.611541086966115,6.35149154193043,10.762869251237097,199.6
Maruti Alto,Maruti,Alto,17,58000,Dealer,Petrol,Manual,19.7,796,46.3,5,111000,11.6172944892629,1.9137931034482758,10.968215530759236,159.2
Volkswagen Polo,Volkswagen,Polo,9,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000,12.861001210669146,5.5,11.156264806643742,239.8
Maruti Swift Dzire,Maruti,Swift Dzire,6,32000,Dealer,Petrol,Manual,20.85,1197,83.14,5,590000,13.28787951079572,18.4375,10.373522431293592,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,13,78000,Dealer,Petrol,Manual,17.5,1298,85.8,5,250000,12.429220196836383,3.2051282051282053,11.264476926102367,259.6
Maruti Eeco,Maruti,Eeco,6,8403,Dealer,Petrol,Manual,15.37,1196,73.0,5,345000,12.75130259456002,41.056765440913956,9.036463061964891,239.2
Honda City,Honda,City,6,95000,Individual,Diesel,Manual,25.1,1498,98.6,5,600000,13.304686600863562,6.315789473684211,11.461642696843066,299.6
Maruti Ertiga,Maruti,Ertiga,4,73338,Dealer,CNG,Manual,17.5,1373,80.46,7,800000,13.592368256649284,10.908396738389376,11.202847806408279,196.14285714285714
Honda City,Honda,City,2,11000,Dealer,Petrol,Manual,17.0,1497,118.0,5,755000,13.534474352733596,68.63636363636364,9.305741456739435,299.4
Renault KWID,Renault,KWID,5,19000,Dealer,Petrol,Manual,22.3,799,53.26,5,324000,12.688501881189456,17.05263157894737,9.852246888342531,159.8
Maruti Baleno,Maruti,Baleno,2,12705,Dealer,Petrol,Manual,21.01,1197,81.8,5,775000,13.560619598657233,60.99960645415191,9.449829601826478,239.4
Toyota Innova,Toyota,Innova,9,112000,Dealer,Diesel,Manual,12.99,2494,100.0,8,710000,13.47302165746721,6.339285714285714,11.626263078808801,311.75
Hyundai i20,Hyundai,i20,9,32000,Dealer,Petrol,Manual,18.5,1197,80.0,5,350000,12.765691290604371,10.9375,10.373522431293592,239.4
Hyundai i10,Hyundai,i10,10,58000,Dealer,Petrol,Manual,20.36,1197,78.9,5,270000,12.506180941677357,4.655172413793103,10.968215530759236,239.4
Renault Duster,Renault,Duster,3,18500,Individual,Petrol,Manual,14.19,1498,104.5,5,730000,13.500801182986649,39.45945945945946,9.825580063659602,299.6
Tata Hexa,Tata,Hexa,4,53000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1050000,13.864301674514206,19.81132075471698,10.87806606028079,311.2857142857143
Mahindra Scorpio,Mahindra,Scorpio,6,70000,Individual,Diesel,Manual,15.4,1997,120.0,7,1250000,14.038654909278163,17.857142857142858,11.156264806643742,285.2857142857143
Hyundai i20,Hyundai,i20,7,42000,Dealer,Petrol,Manual,18.6,1197,81.83,5,485000,13.091906231773164,11.547619047619047,10.645448706505872,239.4
Ford Figo,Ford,Figo,11,76400,Dealer,Diesel,Manual,20.0,1399,68.0,5,221000,12.30592250537653,2.892670157068063,11.243751064074187,279.8
Maruti Ertiga,Maruti,Ertiga,7,48148,Dealer,Diesel,Manual,20.77,1248,88.76,7,750000,13.527829818844937,15.576971006064634,10.782055648578622,178.28571428571428
Volkswagen Polo,Volkswagen,Polo,7,62051,Dealer,Diesel,Manual,20.14,1498,88.8,5,435000,12.983103608918753,7.010362443796232,11.035728022184221,299.6
Maruti Eeco,Maruti,Eeco,11,35000,Dealer,Petrol,Manual,16.11,1196,72.42,5,250000,12.429220196836383,7.142857142857143,10.463131911491967,239.2
Toyota Innova,Toyota,Innova,8,277000,Individual,Diesel,Manual,12.99,2494,100.0,8,950000,13.76421831620775,3.4296028880866425,12.531776395271262,311.75
Volkswagen Polo,Volkswagen,Polo,7,68000,Dealer,Diesel,Manual,15.11,1598,103.6,5,485000,13.091906231773164,7.132352941176471,11.127277689932466,319.6
Maruti Swift Dzire,Maruti,Swift Dzire,8,10000,Dealer,Petrol,Manual,19.1,1197,85.8,5,475000,13.07107218827772,47.5,9.210440366976517,239.4
Maruti Ciaz,Maruti,Ciaz,6,20000,Individual,Petrol,Manual,20.73,1373,91.1,5,700000,13.45883704259595,35.0,9.90353755128617,274.6
Ford Figo,Ford,Figo,5,14000,Dealer,Petrol,Manual,18.16,1196,86.8,5,540000,13.199326270390594,38.57142857142857,9.546884034617925,239.2
Honda Amaze,Honda,Amaze,7,90000,Individual,Diesel,Manual,25.8,1498,98.6,5,375000,12.834683971615659,4.166666666666667,11.407576060361786,299.6
Honda City,Honda,City,14,77034,Dealer,Petrol,Manual,16.9,1497,100.0,5,230000,12.345838935721968,2.985694628345925,11.252015143015875,299.4
Renault KWID,Renault,KWID,5,21200,Dealer,Petrol,Manual,22.3,799,53.26,5,345000,12.75130259456002,16.27358490566038,9.961803629358965,159.8
Maruti Wagon R,Maruti,Wagon R,3,50000,Individual,CNG,Manual,26.6,998,58.16,5,434000,12.980802117227352,8.68,10.819798284210286,199.6
Hyundai i20,Hyundai,i20,11,36704,Dealer,Petrol,Manual,18.6,1197,81.83,5,280000,12.54254845357358,7.628596338273757,10.510668264544881,239.4
Maruti Baleno,Maruti,Baleno,4,35092,Dealer,Petrol,Manual,21.01,1197,81.8,5,545000,13.208542908506082,15.53060526615753,10.465756959365681,239.4
Hyundai Verna,Hyundai,Verna,7,41000,Dealer,Petrol,Manual,17.01,1591,121.3,5,559000,13.233906541044401,13.634146341463415,10.62135173563291,318.2
Mahindra XUV500,Mahindra,XUV500,6,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,655000,13.39239204133378,6.55,11.51293546492023,311.2857142857143
Maruti Ertiga,Maruti,Ertiga,4,45000,Dealer,Petrol,Manual,17.5,1373,91.1,7,760000,13.541075028051122,16.88888888888889,10.714439990727769,196.14285714285714
Honda Amaze,Honda,Amaze,2,2277,Dealer,Petrol,Automatic,15.5,1198,86.7,5,800000,13.592368256649284,351.33948177426436,7.731053144007127,239.6
Maruti Swift,Maruti,Swift,10,40000,Dealer,Diesel,Manual,22.9,1248,74.0,5,300000,12.611541086966115,7.5,10.596659732783579,249.6
Maruti Swift,Maruti,Swift,5,8000,Dealer,Petrol,Manual,22.0,1197,81.8,5,475000,13.07107218827772,59.375,8.987321812850125,239.4
Skoda Octavia,Skoda,Octavia,6,35000,Individual,Diesel,Automatic,19.3,1968,141.0,5,1425000,14.169683073439028,40.714285714285715,10.463131911491967,393.6
Honda WR-V,Honda,WR-V,4,40011,Dealer,Diesel,Manual,25.5,1498,98.6,5,799000,13.591117476312084,19.96950838519407,10.59693468810507,299.6
Volkswagen Vento,Volkswagen,Vento,5,110000,Individual,Diesel,Automatic,22.15,1498,108.6,5,650000,13.384729180332174,5.909090909090909,11.608244735642321,299.6
Volkswagen Vento,Volkswagen,Vento,6,37782,Dealer,Petrol,Automatic,16.93,1197,103.2,5,555000,13.22672519452875,14.689534699063046,10.539614544996624,239.4
Hyundai i20,Hyundai,i20,10,68000,Dealer,Diesel,Manual,23.0,1396,90.0,5,325000,12.691583538230217,4.779411764705882,11.127277689932466,279.2
Ford Figo,Ford,Figo,5,41001,Dealer,Petrol,Manual,18.16,1196,86.8,5,450000,13.017005083966255,10.975342064827688,10.62137612498452,239.2
Ford Figo,Ford,Figo,10,66000,Dealer,Diesel,Manual,20.0,1399,68.05,5,255000,12.449022745701502,3.8636363636363638,11.097425172408931,279.8
Maruti Swift Dzire,Maruti,Swift Dzire,6,67000,Dealer,Petrol,Manual,20.85,1197,83.14,5,575000,13.26212705890841,8.582089552238806,11.112462823634855,239.4
Maruti Ertiga,Maruti,Ertiga,4,84900,Dealer,Petrol,Manual,17.5,1373,91.1,7,800000,13.592368256649284,9.422850412249705,11.349241150793087,196.14285714285714
Skoda Rapid,Skoda,Rapid,7,59000,Dealer,Diesel,Manual,20.5,1598,103.5,5,475000,13.07107218827772,8.05084745762712,10.985309671896763,319.6
Maruti Wagon R,Maruti,Wagon R,5,23000,Dealer,Petrol,Automatic,20.52,1197,81.8,5,430000,12.971542813248437,18.695652173913043,10.043292972227004,239.4
Hyundai Grand,Hyundai,Grand,6,23000,Individual,Petrol,Manual,18.9,1197,82.0,5,525000,13.171155446333852,22.82608695652174,10.043292972227004,239.4
Maruti Alto,Maruti,Alto,9,17000,Individual,Petrol,Manual,20.92,998,67.1,5,180000,12.100717685412471,10.588235294117647,9.741027444837728,199.6
Maruti Baleno,Maruti,Baleno,4,26000,Individual,Petrol,Automatic,21.4,1197,83.1,5,850000,13.652992804936396,32.69230769230769,10.165890277802454,239.4
Volkswagen Vento,Volkswagen,Vento,6,80900,Dealer,Diesel,Automatic,22.15,1498,108.6,5,710000,13.47302165746721,8.776266996291719,11.300981463909618,299.6
Volkswagen Polo,Volkswagen,Polo,10,70250,Dealer,Diesel,Manual,22.07,1199,73.9,5,299000,12.608202196848836,4.2562277580071175,11.159829821970122,239.8
Hyundai Verna,Hyundai,Verna,4,49000,Dealer,Diesel,Manual,23.9,1582,126.2,5,949000,13.76316513133229,19.367346938775512,10.799595985047786,316.4
Toyota Innova,Toyota,Innova,10,217000,Individual,Diesel,Manual,12.8,2494,102.0,8,620000,13.3374763699232,2.857142857142857,12.28765724080691,311.75
Maruti Wagon R,Maruti,Wagon R,11,28000,Dealer,Petrol,Manual,14.0,1061,64.0,5,250000,12.429220196836383,8.928571428571429,10.239995502805316,212.2
Tata Nexon,Tata,Nexon,3,27000,Dealer,Diesel,Manual,21.5,1497,108.5,5,751000,13.529162262303307,27.814814814814813,10.203629181337648,299.4
Honda City,Honda,City,11,77250,Dealer,Petrol,Automatic,16.8,1497,118.0,5,349000,12.762830066509972,4.517799352750809,11.254815139660025,299.4
Maruti Eeco,Maruti,Eeco,7,39000,Dealer,CNG,Manual,21.94,1196,61.7,5,365000,12.807655372286902,9.35897435897436,10.571342565808699,239.2
Volkswagen Polo,Volkswagen,Polo,5,60000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,690000,13.444448325847754,11.5,11.002116507732017,239.4
Ford Ecosport,Ford,Ecosport,5,40003,Dealer,Petrol,Automatic,14.7,1496,120.69,5,670000,13.415034483903348,16.748743844211685,10.596734728096406,299.2
Maruti Alto,Maruti,Alto,3,40737,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,12.691583538230217,7.978005253209613,10.614916596774085,159.2
Hyundai Elantra,Hyundai,Elantra,7,120000,Individual,Diesel,Automatic,19.5,1582,126.24,5,900000,13.710151153416941,7.5,11.695255355062795,316.4
Honda City,Honda,City,5,50000,Individual,Diesel,Manual,26.0,1498,98.6,5,850000,13.652992804936396,17.0,10.819798284210286,299.6
Hyundai Grand,Hyundai,Grand,5,70000,Individual,Diesel,Manual,24.0,1120,70.0,5,450000,13.017005083966255,6.428571428571429,11.156264806643742,224.0
Maruti Ciaz,Maruti,Ciaz,3,17000,Individual,Diesel,Manual,28.09,1248,88.5,5,900000,13.710151153416941,52.94117647058823,9.741027444837728,249.6
Hyundai i20,Hyundai,i20,5,59000,Dealer,Petrol,Manual,18.6,1197,81.83,5,650000,13.384729180332174,11.016949152542374,10.985309671896763,239.4
Maruti Ciaz,Maruti,Ciaz,4,43000,Dealer,Diesel,Manual,28.09,1248,88.5,5,850000,13.652992804936396,19.767441860465116,10.668978650219241,249.6
Ford Ecosport,Ford,Ecosport,7,50250,Dealer,Petrol,Automatic,16.5,1499,110.0,5,621000,13.339087971220277,12.35820895522388,10.824785726220822,299.8
Maruti Ciaz,Maruti,Ciaz,3,23150,Dealer,Petrol,Manual,20.73,1373,91.1,5,775000,13.560619598657233,33.47732181425486,10.049793255125712,274.6
Maruti Swift,Maruti,Swift,6,19000,Dealer,Petrol,Manual,18.6,1197,85.8,5,511000,13.144126826131089,26.894736842105264,9.852246888342531,239.4
Mahindra Bolero,Mahindra,Bolero,7,45000,Dealer,Diesel,Manual,16.5,1493,70.0,7,635000,13.361381852676738,14.11111111111111,10.714439990727769,213.28571428571428
Maruti Vitara,Maruti,Vitara,2,37095,Dealer,Diesel,Manual,24.3,1248,88.5,5,895000,13.704580114574805,24.127240868041515,10.521264426071296,249.6
Hyundai i20,Hyundai,i20,6,45235,Dealer,Petrol,Manual,18.6,1197,81.83,5,630000,13.353476685668044,13.927268707858959,10.719648508991218,239.4
Volkswagen Vento,Volkswagen,Vento,4,31700,Dealer,Diesel,Automatic,22.15,1498,108.6,5,900000,13.710151153416941,28.391167192429023,10.36410350510914,299.6
Maruti Ertiga,Maruti,Ertiga,3,24812,Dealer,Diesel,Manual,25.47,1248,88.5,7,950000,13.76421831620775,38.28792519748509,10.119122988360017,178.28571428571428
Maruti Eeco,Maruti,Eeco,6,62000,Dealer,CNG,Manual,15.1,1196,73.0,5,295000,12.59473402514672,4.758064516129032,11.034905792929415,239.2
Hyundai Verna,Hyundai,Verna,5,75000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,650000,13.384729180332174,8.666666666666666,11.225256725762893,316.4
Maruti Swift,Maruti,Swift,2,10000,Individual,Petrol,Manual,21.21,1197,81.8,5,600000,13.304686600863562,60.0,9.210440366976517,239.4
Toyota Innova,Toyota,Innova,9,85000,Dealer,Diesel,Manual,12.8,2494,102.0,8,750000,13.527829818844937,8.823529411764707,11.350418300109132,311.75
Maruti Alto,Maruti,Alto,12,22000,Individual,Petrol,Manual,19.7,796,46.3,5,140000,11.849404844423074,6.363636363636363,9.99884318585288,159.2
Honda City,Honda,City,6,78000,Dealer,Diesel,Manual,26.0,1498,98.6,5,651000,13.386266457287837,8.346153846153847,11.264476926102367,299.6
Hyundai Verna,Hyundai,Verna,8,14000,Dealer,Petrol,Automatic,17.01,1591,121.4,5,575000,13.26212705890841,41.07142857142857,9.546884034617925,318.2
Honda City,Honda,City,5,32302,Dealer,Petrol,Automatic,18.0,1497,117.3,5,875000,13.681980308196241,27.088105999628507,10.382915384154703,299.4
Maruti Swift Dzire,Maruti,Swift Dzire,6,46023,Dealer,Diesel,Manual,26.59,1248,74.0,5,575000,13.26212705890841,12.493753123438282,10.73691827854313,249.6
Maruti Ertiga,Maruti,Ertiga,4,28596,Dealer,Petrol,Manual,17.5,1373,91.1,7,775000,13.560619598657233,27.101692544411804,10.261057096201172,196.14285714285714
Maruti Swift,Maruti,Swift,10,54688,Dealer,Petrol,Manual,16.1,1197,85.0,5,300000,12.611541086966115,5.485664131070801,10.909417871295242,239.4
Maruti Ciaz,Maruti,Ciaz,6,64000,Dealer,Diesel,Manual,28.09,1248,88.5,5,695000,13.451668563394815,10.859375,11.06665398721974,249.6
Maruti Swift Dzire,Maruti,Swift Dzire,3,46000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,13.527829818844937,16.304347826086957,10.736418414365376,249.6
Maruti Swift,Maruti,Swift,15,82000,Dealer,Petrol,Manual,16.1,1298,88.2,5,205000,12.230770136157428,2.5,11.314486721293981,259.6
Honda City,Honda,City,5,21715,Dealer,Petrol,Manual,17.8,1497,117.3,5,760000,13.541075028051122,34.99884872208151,9.985804595025341,299.4
Toyota Yaris,Toyota,Yaris,3,12617,Dealer,Petrol,Manual,17.1,1496,105.5,5,900000,13.710151153416941,71.33232939684552,9.442879644930755,299.2
Mahindra Scorpio,Mahindra,Scorpio,9,68000,Dealer,Diesel,Manual,12.05,2179,120.0,8,450000,13.017005083966255,6.617647058823529,11.127277689932466,272.375
Mahindra Scorpio,Mahindra,Scorpio,13,97000,Dealer,Diesel,Manual,12.05,2179,120.0,8,355000,12.779875885354993,3.6597938144329896,11.48247656671073,272.375
Hyundai i10,Hyundai,i10,11,35000,Dealer,Petrol,Manual,20.36,1197,78.9,5,235000,12.367345048436391,6.714285714285714,10.463131911491967,239.4
Honda Civic,Honda,Civic,14,71000,Dealer,Petrol,Automatic,12.9,1799,130.0,5,225000,12.323860125621126,3.1690140845070425,11.170449240431308,359.8
Honda City,Honda,City,4,24000,Dealer,Petrol,Automatic,18.0,1497,117.6,5,875000,13.681980308196241,36.458333333333336,10.085850775128717,299.4
Hyundai i20,Hyundai,i20,8,39000,Dealer,Petrol,Manual,17.0,1197,80.0,5,395000,12.886643575525625,10.128205128205128,10.571342565808699,239.4
